"country","year","gdp_capita","population","urban_pop","life_exp","eco_freedom","employment_ratio","gov_edu_expend","gov_health_expend","literacy","poverty","child_mortality","hunger"
"SST","1985",NA,22752740,0.4016997214,63.18794017,NA,NA,NA,NA,NA,NA,0.07560619968,NA
"STP","1985",NA,103557,0.38049,60.93021951,NA,NA,NA,NA,NA,NA,0.1026,NA
"SUR","1985",NA,371469,0.65334,67.02029268,NA,NA,NA,NA,NA,NA,0.0541,NA
"SVK","1985",NA,5161768,0.54176,70.73463415,NA,NA,NA,NA,NA,NA,0.0218,NA
"SVN","1985",NA,1941641,0.4958,71.35121951,NA,NA,NA,NA,NA,NA,0.0144,NA
"SWE","1985",NA,8350386,0.831,76.66780488,NA,NA,NA,NA,NA,NA,0.0076,NA
"SWZ","1985",NA,705492,0.21804,57.37092683,NA,NA,NA,NA,NA,NA,0.0895,NA
"SXM","1985",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYC","1985",NA,67400,0.49292,NA,NA,NA,NA,NA,NA,NA,0.0205,NA
"SYR","1985",NA,10667245,0.47891,68.31192683,NA,NA,NA,NA,NA,NA,0.047,NA
"TCA","1985",NA,9502,0.65439,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCD","1985",NA,5092650,0.19779,46.05256098,NA,NA,NA,NA,NA,NA,0.2282,NA
"TEA","1985",NA,1454823474,0.2428095967,66.77800645,NA,NA,NA,NA,NA,NA,0.06497280347,NA
"TEC","1985",NA,410237947,0.6078504694,67.77606199,NA,NA,NA,NA,NA,NA,0.05340139131,NA
"TGO","1985",NA,3252995,0.26562,54.63473171,NA,NA,NA,NA,NA,NA,0.159,NA
"THA","1985",NA,52041468,0.28095,67.90778049,NA,NA,NA,NA,NA,NA,0.0483,NA
"TJK","1985",NA,4540688,0.33235,63.27697561,NA,NA,NA,NA,NA,NA,0.1226,NA
"TKM","1985",NA,3229499,0.45976,62.27641463,NA,NA,NA,NA,NA,NA,0.1036,NA
"TLA","1985",NA,390765564,0.6727092408,65.76020665,NA,NA,NA,NA,NA,NA,0.06822033964,NA
"TLS","1985",NA,657018,0.18563,43.49497561,NA,NA,NA,NA,NA,NA,NA,NA
"TMN","1985",NA,194828467,0.4959110316,61.00992364,NA,NA,NA,NA,NA,NA,0.09071978905,NA
"TON","1985",NA,93953,0.22268,68.75965854,NA,NA,NA,NA,NA,NA,0.0254,NA
"TSA","1985",NA,1012099768,0.2371363192,56.08070917,NA,NA,NA,NA,NA,NA,0.149291255,NA
"TSS","1985",NA,441414277,0.2439366756,49.51606641,NA,NA,NA,NA,NA,NA,0.1885117461,NA
"TTO","1985",NA,1170935,0.09597,67.55668293,NA,NA,NA,NA,NA,NA,0.034,NA
"TUN","1985",NA,7260361,0.53839,65.86768293,NA,NA,NA,NA,NA,0.0347,0.0715,NA
"TUR","1985",NA,49178079,0.52448,61.71443902,NA,NA,NA,NA,0.7596824,NA,0.0993,NA
"TUV","1985",NA,8648,0.34251,NA,NA,NA,NA,NA,NA,NA,0.06,NA
"TZA","1985",NA,21842087,0.16767,50.95417073,NA,NA,NA,NA,NA,NA,0.1763,NA
"UGA","1985",NA,14631089,0.09152,47.69060976,NA,NA,NA,NA,NA,NA,0.1958,NA
"UKR","1985",NA,50917000,0.64681,69.57478049,NA,NA,NA,NA,NA,NA,0.0227,NA
"UMC","1985",NA,1862732280,0.3918176336,66.96139559,NA,NA,NA,NA,NA,NA,0.0617,NA
"URY","1985",NA,3011907,0.87194,71.58346341,NA,NA,NA,NA,0.9537997,NA,0.0286,NA
"USA","1985",NA,237924000,0.74494,74.56341463,NA,NA,NA,NA,NA,NA,0.0127,NA
"UZB","1985",NA,18174143,0.40722,66.78521951,NA,NA,NA,NA,NA,NA,0.0853,NA
"VCT","1985",NA,104477,0.38602,68.98234146,NA,NA,NA,NA,NA,NA,0.0349,NA
"VEN","1985",NA,17508059,0.81925,69.17485366,NA,NA,NA,NA,NA,NA,0.0361,NA
"VGB","1985",NA,13308,0.29728,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VIR","1985",NA,107000,0.8428,73.05573171,NA,NA,NA,NA,NA,NA,NA,NA
"VNM","1985",NA,58868000,0.19561,68.86853659,NA,NA,NA,NA,NA,NA,0.0603,NA
"VUT","1985",NA,130028,0.16722,61.08219512,NA,NA,NA,NA,NA,NA,0.0478,NA
"WSM","1985",NA,160030,0.212,62.463,NA,NA,NA,NA,NA,NA,0.0373,NA
"YEM","1985",NA,9774242,0.18373,55.03858537,NA,NA,NA,NA,NA,NA,0.1544,NA
"ZAF","1985",NA,31307880,0.49372,59.91217073,NA,NA,NA,NA,NA,NA,0.0707,NA
"ZMB","1985",NA,7017292,0.39655,48.73429268,NA,NA,NA,NA,NA,NA,0.1747,NA
"ZWE","1985",NA,8862601,0.25414,61.85909756,NA,NA,NA,NA,NA,NA,0.0806,NA
"ABW","1986",NA,62644,0.5038,73.17936585,NA,NA,NA,NA,NA,NA,NA,NA
"AFG","1986",NA,11438949,0.17223,46.42695122,NA,NA,NA,NA,NA,NA,0.2092,NA
"AGO","1986",NA,10023700,0.23128,40.8874878,NA,NA,NA,NA,NA,NA,0.2275,NA
"ALB","1986",NA,3022635,0.3535,71.69756098,NA,NA,NA,NA,NA,NA,0.0507,NA
"AND","1986",NA,46515,0.95325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARB","1986",NA,197202142,0.4849888609,62.44071037,NA,NA,NA,NA,NA,NA,0.09436897051,NA
"ARE","1986",NA,1430548,0.79624,70.43639024,NA,NA,NA,NA,NA,NA,0.0211,NA
"ARG","1986",NA,30857242,0.85445,70.79907317,NA,NA,NA,NA,NA,0,0.0319,NA
"ARM","1986",NA,3396511,0.67296,69.02429268,NA,NA,NA,NA,NA,NA,0.0591,NA
"ASM","1986",NA,40835,0.78408,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATG","1986",NA,64605,0.35102,70.18256098,NA,NA,NA,NA,NA,NA,NA,NA
"AUS","1986",NA,16018400,0.854,75.87073171,NA,NA,NA,NA,NA,NA,0.011,NA
"AUT","1986",NA,7569794,0.65606,74.31707317,NA,NA,NA,NA,NA,NA,0.0119,NA
"AZE","1986",NA,6779970,0.53697,65.54134146,NA,NA,NA,NA,NA,NA,0.099,NA
"BDI","1986",NA,4936429,0.05417,48.88117073,NA,NA,NA,NA,NA,NA,0.1729,NA
"BEL","1986",NA,9861823,0.96023,74.73170732,NA,NA,NA,NA,NA,NA,0.0114,NA
"BEN","1986",NA,4414450,0.31517,50.63846341,NA,NA,NA,NA,NA,NA,0.1961,NA
"BFA","1986",NA,7930690,0.12832,49.41753659,NA,NA,NA,NA,NA,NA,0.2144,NA
"BGD","1986",NA,95550798,0.17941,56.11519512,NA,NA,NA,NA,NA,NA,0.1677,NA
"BGR","1986",NA,8958171,0.64999,71.73073171,NA,NA,NA,NA,NA,NA,0.0225,NA
"BHR","1986",NA,433487,0.87357,71.67168293,NA,NA,NA,NA,NA,NA,0.0242,NA
"BHS","1986",NA,239132,0.77347,69.82909756,NA,NA,NA,NA,NA,NA,0.0273,NA
"BIH","1986",NA,4428460,0.37919,71.47436585,NA,NA,NA,NA,NA,NA,0.0249,NA
"BLR","1986",NA,10043000,0.62857,71.5495122,NA,NA,NA,NA,NA,NA,0.0187,NA
"BLZ","1986",NA,169570,0.48228,71.31734146,NA,NA,NA,NA,NA,NA,0.0506,NA
"BMU","1986",NA,57382,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOL","1986",NA,6337893,0.51535,52.98565854,NA,NA,NA,NA,NA,NA,0.1438,NA
"BRA","1986",NA,139664639,0.70703,63.90046341,NA,NA,NA,NA,NA,0.0381,0.0719,NA
"BRB","1986",NA,256738,0.35271,70.20136585,NA,NA,NA,NA,NA,NA,0.0212,NA
"BRN","1986",NA,229418,0.6298,72.02878049,NA,NA,NA,NA,NA,NA,0.0141,NA
"BTN","1986",NA,484151,0.13577,49.38143902,NA,NA,NA,NA,NA,NA,0.1588,NA
"BWA","1986",NA,1221668,0.29483,62.73519512,NA,NA,NA,NA,NA,NA,0.0551,NA
"CAF","1986",NA,2691312,0.35868,49.83273171,NA,NA,NA,NA,NA,NA,0.1774,NA
"CAN","1986",NA,26204000,0.76502,76.44,NA,NA,NA,NA,NA,NA,0.0094,NA
"CEB","1986",NA,109847148,0.6025808653,70.56492213,NA,NA,NA,NA,NA,NA,0.02396642524,NA
"CHE","1986",NA,6504124,0.66895,76.89902439,NA,NA,NA,NA,NA,NA,0.0089,NA
"CHI","1986",NA,135227,0.31813,74.58773171,NA,NA,NA,NA,NA,NA,NA,NA
"CHL","1986",NA,12304203,0.82755,70.84280488,NA,NA,NA,NA,NA,NA,0.0221,NA
"CHN","1986",NA,1066790000,0.23559,68.37180488,NA,NA,NA,NA,NA,NA,0.0537,NA
"CIV","1986",NA,10548148,0.38127,52.79168293,NA,NA,NA,NA,NA,0.0063,0.1533,NA
"CMR","1986",NA,10701458,0.37124,53.05673171,NA,NA,NA,NA,NA,NA,0.1447,NA
"COD","1986",NA,30829103,0.2893,47.90370732,NA,NA,NA,NA,NA,NA,0.1953,NA
"COG","1986",NA,2142529,0.52642,56.3485122,NA,NA,NA,NA,NA,NA,0.0953,NA
"COL","1986",NA,31669780,0.66154,67.77680488,NA,NA,NA,NA,NA,NA,0.0403,NA
"COM","1986",NA,368443,0.25938,54.42229268,NA,NA,NA,NA,NA,NA,0.1422,NA
"CPV","1986",NA,319161,0.33885,63.98207317,NA,NA,NA,NA,NA,NA,0.0752,NA
"CRI","1986",NA,2800986,0.46353,74.77604878,NA,NA,NA,NA,NA,0.0605,0.0205,NA
"CSS","1986",NA,5831154,0.3886160276,69.28981016,NA,NA,NA,NA,NA,NA,0.04010635387,NA
"CUB","1986",NA,10167998,0.7143,74.58153659,NA,NA,NA,NA,NA,NA,0.0175,NA
"CUW","1986",NA,152662,0.83563,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYM","1986",NA,20254,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYP","1986",NA,712340,0.65102,75.85617073,NA,NA,NA,NA,NA,NA,0.0125,NA
"CZE","1986",NA,10342227,0.75336,70.99731707,NA,NA,NA,NA,NA,NA,0.0166,NA
"DEU","1986",NA,77720436,0.72617,74.32163415,NA,NA,NA,NA,NA,NA,0.0106,NA
"DJI","1986",NA,451068,0.75134,55.75673171,NA,NA,NA,NA,NA,NA,0.1317,NA
"DMA","1986",NA,73025,0.56422,NA,NA,NA,NA,NA,NA,NA,0.017,NA
"DNK","1986",NA,5120534,0.84458,74.5797561,NA,NA,NA,NA,NA,NA,0.0097,NA
"DOM","1986",NA,6626544,0.5414,65.79578049,NA,NA,NA,NA,NA,0.0717,0.0701,NA
"DZA","1986",NA,23241276,0.4886,64.85719512,NA,NA,NA,NA,NA,NA,0.0619,NA
"EAP","1986",NA,1498637395,0.2537197083,67.04962584,NA,NA,NA,NA,NA,NA,0.0637,NA
"EAR","1986",NA,1848663355,0.3328667785,58.9090108,NA,NA,NA,NA,NA,NA,0.1234516796,NA
"EAS","1986",NA,1709258866,0.3113792406,68.09688269,NA,NA,NA,NA,NA,NA,0.06010496687,NA
"ECA","1986",NA,372130677,0.614882921,68.20545496,NA,NA,NA,NA,NA,NA,0.0657,NA
"ECS","1986",NA,823227203,0.6665157023,71.67951925,NA,NA,NA,NA,NA,NA,0.03667220188,NA
"ECU","1986",NA,9272905,0.51993,66.73731707,NA,NA,NA,NA,NA,NA,0.0691,NA
"EGY","1986",NA,50748187,0.43954,62.46863415,NA,NA,NA,NA,0.4442399,NA,0.1101,NA
"EMU","1986",NA,306748199,0.7067720561,75.05656754,NA,NA,NA,NA,NA,NA,0.01184853036,NA
"ERI","1986",NA,2843141,0.15341,45.55058537,NA,NA,NA,NA,NA,NA,0.1718,NA
"ESP","1986",NA,38535617,0.74444,76.5104878,NA,NA,NA,NA,NA,NA,0.0128,NA
"EST","1986",NA,1540190,0.70975,70.08536585,NA,NA,NA,NA,NA,NA,0.0226,NA
"ETH","1986",NA,42097111,0.11679,45.14368293,NA,NA,NA,NA,NA,NA,0.2193,NA
"EUU","1986",NA,471888308,0.6985236875,74.14497599,NA,NA,NA,NA,NA,NA,0.01477561503,NA
"FCS","1986",NA,232422187,0.3015829646,53.78104175,NA,NA,NA,NA,NA,NA,0.1565661944,NA
"FIN","1986",NA,4918154,0.76567,74.56,NA,NA,NA,NA,NA,NA,0.0073,NA
"FJI","1986",NA,718548,0.38675,64.62970732,NA,NA,NA,NA,NA,NA,0.0341,NA
"FRA","1986",NA,57132691,0.73725,75.6,NA,NA,NA,NA,NA,NA,0.01,NA
"FRO","1986",NA,46501,0.30682,75.26585366,NA,NA,NA,NA,NA,NA,NA,NA
"FSM","1986",NA,87948,0.26083,65.74558537,NA,NA,NA,NA,NA,NA,0.0586,NA
"GAB","1986",NA,853039,0.63711,59.77102439,NA,NA,NA,NA,NA,NA,0.0982,NA
"GBR","1986",NA,56681396,0.7834,74.92926829,NA,NA,NA,NA,NA,NA,0.0111,NA
"GEO","1986",NA,4704500,0.54532,69.90080488,NA,NA,NA,NA,NA,NA,0.0498,NA
"GHA","1986",NA,13103975,0.33591,54.60268293,NA,NA,NA,NA,NA,NA,0.1497,NA
"GIB","1986",NA,26623,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN","1986",NA,5223553,0.26898,46.43534146,NA,NA,NA,NA,NA,NA,0.2584,NA
"GMB","1986",NA,766598,0.34049,50.613,NA,NA,NA,NA,NA,NA,0.1968,NA
"GNB","1986",NA,966039,0.23502,47.69802439,NA,NA,NA,NA,NA,NA,0.2467,NA
"GNQ","1986",NA,330247,0.30871,46.79465854,NA,NA,NA,NA,NA,NA,0.2051,NA
"GRC","1986",NA,9967213,0.70709,75.33021951,NA,NA,NA,NA,NA,NA,0.0164,NA
"GRD","1986",NA,100146,0.33232,67.6984878,NA,NA,NA,NA,NA,NA,0.0265,NA
"GRL","1986",NA,53500,0.78317,64.24878049,NA,NA,NA,NA,NA,NA,NA,NA
"GTM","1986",NA,8320498,0.39543,60.09731707,NA,NA,NA,NA,NA,0.2476,0.0976,NA
"GUM","1986",NA,119232,0.92023,71.06804878,NA,NA,NA,NA,NA,NA,NA,NA
"GUY","1986",NA,755598,0.29943,63.12285366,NA,NA,NA,NA,NA,NA,0.0658,NA
"HIC","1986",NA,973400217,0.7345168545,74.60458891,NA,NA,NA,NA,NA,NA,0.0179,NA
"HKG","1986",NA,5524600,0.94248,76.68536585,NA,NA,NA,NA,NA,NA,NA,NA
"HND","1986",NA,4366401,0.38319,64.35095122,NA,NA,NA,NA,NA,0.0486,0.0709,NA
"HPC","1986",NA,316760151,0.2342693802,49.09429301,NA,NA,NA,NA,NA,NA,0.1940066063,NA
"HRV","1986",NA,4722000,0.52641,71.41902439,NA,NA,NA,NA,NA,NA,0.017,NA
"HTI","1986",NA,6527545,0.24255,53.05368293,NA,NA,NA,NA,NA,NA,0.163,NA
"HUN","1986",NA,10630564,0.65274,69.17341463,NA,NA,NA,NA,NA,NA,0.023,NA
"IBD","1986",NA,3156647533,0.3680901424,64.15519266,NA,NA,NA,NA,NA,NA,0.0867257465,NA
"IBT","1986",NA,3983418913,0.3402632868,62.09885925,NA,NA,NA,NA,NA,NA,0.109125068,NA
"IDA","1986",NA,826771380,0.2337980921,54.26560863,NA,NA,NA,NA,NA,NA,0.1661222691,NA
"IDB","1986",NA,315428654,0.2781403725,58.22157894,NA,NA,NA,NA,NA,NA,0.1425845784,NA
"IDN","1986",NA,168402027,0.26953,61.88141463,NA,NA,NA,NA,NA,NA,0.0995,NA
"IDX","1986",NA,511342726,0.2063528022,51.82564642,NA,NA,NA,NA,NA,NA,0.179190283,NA
"IMN","1986",NA,65225,0.51761,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND","1986",NA,799607235,0.24585,56.2305122,NA,NA,NA,NA,NA,NA,0.1412,NA
"INX","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IRL","1986",NA,3539690,0.56426,73.84880488,NA,NA,NA,NA,NA,NA,0.0104,NA
"IRN","1986",NA,49205577,0.54133,57.36365854,NA,NA,NA,NA,0.5231976,0.0133,0.0728,NA
"IRQ","1986",NA,15937864,0.69396,62.65678049,NA,NA,NA,NA,NA,NA,0.0597,NA
"ISL","1986",NA,243180,0.89816,77.99073171,NA,NA,NA,NA,NA,NA,0.0074,NA
"ISR","1986",NA,4299000,0.89936,74.95609756,NA,NA,NA,NA,NA,NA,0.0137,NA
"ITA","1986",NA,56596155,0.66806,75.77073171,NA,NA,NA,NA,NA,NA,0.0113,NA
"JAM","1986",NA,2335800,0.48628,72.13570732,NA,NA,NA,NA,NA,NA,0.0343,NA
"JOR","1986",NA,2884065,0.68315,68.70656098,NA,NA,NA,NA,NA,0.0031,0.0427,NA
"JPN","1986",NA,121492000,0.76835,78.06463415,NA,NA,NA,NA,NA,NA,0.0071,NA
"KAZ","1986",NA,15600928,0.56121,68.91341463,NA,NA,NA,NA,NA,NA,0.0575,NA
"KEN","1986",NA,20393724,0.1618,59.64873171,NA,NA,NA,NA,NA,NA,0.0963,NA
"KGZ","1986",NA,4066500,0.38327,65.29378049,NA,NA,NA,NA,NA,NA,0.075,NA
"KHM","1986",NA,7990133,0.14242,51.79046341,NA,NA,NA,NA,NA,NA,0.1196,NA
"KIR","1986",NA,65519,0.33828,58.46609756,NA,NA,NA,NA,NA,NA,0.1119,NA
"KNA","1986",NA,41697,0.35116,NA,NA,NA,NA,NA,NA,NA,0.0357,NA
"KOR","1986",NA,41213674,0.66679,69.18365854,NA,NA,NA,NA,NA,NA,0.0093,NA
"KSV","1986",NA,1717000,NA,66.99756098,NA,NA,NA,NA,NA,NA,NA,NA
"KWT","1986",NA,1823201,0.97917,71.49921951,NA,NA,NA,NA,NA,NA,0.0217,NA
"LAC","1986",NA,361534164,0.6600652786,65.7388625,NA,NA,NA,NA,NA,NA,0.0696,NA
"LAO","1986",NA,3785230,0.14118,51.51758537,NA,NA,NA,NA,NA,NA,0.1781,NA
"LBN","1986",NA,2677290,0.80454,69.13790244,NA,NA,NA,NA,NA,NA,0.0396,NA
"LBR","1986",NA,2206867,0.44956,47.33117073,NA,NA,NA,NA,NA,NA,0.2378,NA
"LBY","1986",NA,3961363,0.75505,67.1445122,NA,NA,NA,NA,NA,NA,0.0516,NA
"LCA","1986",NA,128620,0.28205,70.58426829,NA,NA,NA,NA,NA,NA,0.0261,NA
"LCN","1986",NA,413306622,0.6811151551,66.3997482,NA,NA,NA,NA,NA,NA,0.06454268343,NA
"LDC","1986",NA,458352456,0.1939039196,50.59932288,NA,NA,NA,NA,NA,NA,0.188963415,NA
"LIC","1986",NA,289134456,0.2112137347,49.20897557,NA,NA,NA,NA,NA,NA,0.1971,NA
"LIE","1986",NA,27523,0.17479,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LKA","1986",NA,16083000,0.18615,69.28753659,NA,NA,NA,NA,NA,NA,0.0269,NA
"LMC","1986",NA,1739982872,0.2834199148,58.22278713,NA,NA,NA,NA,NA,NA,0.132,NA
"LMY","1986",NA,3922949550,0.3337391679,61.95870798,NA,NA,NA,NA,NA,NA,0.1117,NA
"LSO","1986",NA,1495101,0.11905,56.78856098,NA,NA,NA,NA,NA,0.4417,0.0944,NA
"LTE","1986",NA,1742492329,0.3647278968,68.18235643,NA,NA,NA,NA,NA,NA,0.05277238821,NA
"LTU","1986",NA,3578914,0.65793,72.08073171,NA,NA,NA,NA,NA,NA,0.0179,NA
"LUX","1986",NA,368355,0.80725,73.89460976,NA,NA,NA,NA,NA,NA,0.0107,NA
"LVA","1986",NA,2599892,0.68782,70.62243902,NA,NA,NA,NA,NA,NA,0.0196,NA
"MAC","1986",NA,309226,0.99486,74.21890244,NA,NA,NA,NA,NA,NA,NA,NA
"MAF","1986",NA,18337,NA,73.5195122,NA,NA,NA,NA,NA,NA,NA,NA
"MAR","1986",NA,23084731,0.45498,62.1387561,NA,NA,NA,NA,NA,NA,0.0977,NA
"MCO","1986",NA,29048,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA","1986",NA,3602000,0.44944,66.58790244,NA,NA,NA,NA,NA,NA,0.0385,NA
"MDG","1986",NA,10264368,0.21442,49.79487805,NA,NA,NA,NA,NA,NA,0.1801,NA
"MDV","1986",NA,196283,0.2557,58.1917561,NA,NA,NA,NA,NA,NA,0.1145,NA
"MEA","1986",NA,225163130,0.5317819392,62.67191675,NA,NA,NA,NA,NA,NA,0.0813950124,NA
"MEX","1986",NA,78939441,0.69459,69.20343902,NA,NA,NA,NA,NA,NA,0.0562,NA
"MHL","1986",NA,40203,0.62711,NA,NA,NA,NA,NA,NA,NA,0.0587,NA
"MIC","1986",NA,3633815094,0.3434928484,62.97533317,NA,NA,NA,NA,NA,NA,0.1002,NA
"MKD","1986",NA,1988401,0.56117,70.09495122,NA,NA,NA,NA,NA,NA,0.0488,NA
"MLI","1986",NA,7957390,0.21548,44.19065854,NA,NA,NA,NA,NA,NA,0.2779,NA
"MLT","1986",NA,342121,0.89907,74.3035122,NA,NA,NA,NA,NA,NA,0.0133,NA
"MMR","1986",NA,39269143,0.24139,57.23680488,NA,NA,NA,NA,NA,NA,0.1213,NA
"MNA","1986",NA,200858385,0.5009601387,61.87882829,NA,NA,NA,NA,NA,NA,0.0839,NA
"MNE","1986",NA,607711,0.43456,73.85514634,NA,NA,NA,NA,NA,NA,0.0224,NA
"MNG","1986",NA,1976311,0.55628,58.82619512,NA,NA,NA,NA,NA,NA,0.13,NA
"MNP","1986",NA,33173,0.88679,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ","1986",NA,13155271,0.19541,41.96753659,NA,NA,NA,NA,NA,NA,0.2512,NA
"MRT","1986",NA,1815692,0.36634,57.24187805,NA,NA,NA,NA,NA,NA,0.1337,NA
"MUS","1986",NA,1028360,0.42639,68.49936585,NA,NA,NA,NA,NA,NA,0.029,NA
"MWI","1986",NA,7617137,0.104,44.83002439,NA,NA,NA,NA,NA,NA,0.252,NA
"MYS","1986",NA,16221767,0.46671,69.76656098,NA,NA,NA,NA,NA,NA,0.0205,NA
"NAC","1986",NA,266394382,0.7483222473,74.79422574,NA,NA,NA,NA,NA,NA,0.01213209462,NA
"NAM","1986",NA,1194769,0.26621,60.2045122,NA,NA,NA,NA,NA,NA,0.0839,NA
"NCL","1986",NA,157350,0.58985,69.06341463,NA,NA,NA,NA,NA,NA,NA,NA
"NER","1986",NA,7031675,0.14763,42.11834146,NA,NA,NA,NA,NA,NA,0.3358,NA
"NGA","1986",NA,86118043,0.26414,46.31826829,NA,NA,NA,NA,NA,NA,0.2106,NA
"NIC","1986",NA,3796914,0.51378,61.25517073,NA,NA,NA,NA,NA,NA,0.0789,NA
"NLD","1986",NA,14572278,0.67117,76.2704878,NA,NA,NA,NA,NA,NA,0.0095,NA
"NOR","1986",NA,4167354,0.7144,76.24121951,NA,NA,NA,NA,NA,NA,0.0103,NA
"NPL","1986",NA,17091959,0.0766,50.88029268,NA,NA,NA,NA,NA,NA,0.1695,NA
"NRU","1986",NA,8356,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NZL","1986",NA,3246300,0.8378,74.12195122,NA,NA,NA,NA,NA,NA,0.0134,NA
"OED","1986",NA,1033067368,0.7210594895,73.78900409,NA,NA,NA,NA,NA,NA,0.02585055204,NA
"OMN","1986",NA,1561493,0.58944,64.67356098,NA,NA,NA,NA,NA,NA,0.0593,NA
"OSS","1986",NA,15786818,0.4248405396,61.40468126,NA,NA,NA,NA,NA,NA,0.1083854052,NA
"PAK","1986",NA,95207133,0.29588,58.92436585,NA,NA,NA,NA,NA,NA,0.1487,NA
"PAN","1986",NA,2268619,0.52482,72.07468293,NA,NA,NA,NA,NA,NA,0.0354,NA
"PER","1986",NA,19996250,0.67277,63.49443902,NA,NA,NA,NA,NA,NA,0.0988,NA
"PHL","1986",NA,55803915,0.44185,64.15373171,NA,NA,NA,NA,NA,NA,0.0716,NA
"PLW","1986",NA,13982,0.68188,NA,NA,NA,NA,NA,NA,NA,0.0399,NA
"PNG","1986",NA,3771578,0.14193,54.94907317,NA,NA,NA,NA,NA,NA,0.0955,NA
"POL","1986",NA,37456119,0.6031,70.84878049,NA,NA,NA,NA,NA,NA,0.0195,NA
"PRE","1986",NA,372296266,0.2580107552,49.0422328,NA,NA,NA,NA,NA,NA,0.1926318999,NA
"PRI","1986",NA,3409554,0.86637,74.40039024,NA,NA,NA,NA,NA,NA,NA,NA
"PRK","1986",NA,19058988,0.57792,67.79931707,NA,NA,NA,NA,NA,NA,0.0347,NA
"PRT","1986",NA,10032734,0.4582,73.26585366,NA,NA,NA,NA,NA,NA,0.0193,NA
"PRY","1986",NA,3777764,0.45722,67.411,NA,NA,NA,NA,NA,NA,0.0535,NA
"PSE","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0555,NA
"PSS","1986",NA,1609921,0.3000353728,62.82526816,NA,NA,NA,NA,NA,NA,0.04188289237,NA
"PST","1986",NA,941590822,0.7308406744,74.69427064,NA,NA,NA,NA,NA,NA,0.01214464499,NA
"PYF","1986",NA,180069,0.58532,67.77439024,NA,NA,NA,NA,NA,NA,NA,NA
"QAT","1986",NA,398326,0.904,74.34285366,NA,NA,NA,NA,0.7563504,NA,0.0267,NA
"ROU","1986",NA,22859269,0.50357,69.49634146,NA,NA,NA,NA,NA,NA,0.0394,NA
"RUS","1986",NA,144894000,0.72346,69.3897561,NA,NA,NA,NA,NA,NA,0.0291,NA
"RWA","1986",NA,6410594,0.05127,48.98963415,NA,NA,NA,NA,NA,NA,0.1553,NA
"SAS","1986",NA,1035659508,0.2397363607,56.47087341,NA,NA,NA,NA,NA,NA,0.145,NA
"SAU","1986",NA,14016569,0.739,67.21170732,NA,NA,NA,NA,NA,NA,0.0637,NA
"SDN","1986",NA,17618852,0.24005,54.89446341,NA,NA,NA,NA,NA,NA,0.1345,NA
"SEN","1986",NA,6638186,0.37909,54.80078049,NA,NA,NA,NA,NA,NA,0.1645,NA
"SGP","1986",NA,2733373,1,74.24634146,NA,NA,NA,NA,NA,NA,0.0104,NA
"SLB","1986",NA,278846,0.12837,56.75385366,NA,NA,NA,NA,NA,NA,0.0433,NA
"SLE","1986",NA,3569102,0.32325,39.88626829,NA,NA,NA,NA,NA,NA,0.2705,NA
"SLV","1986",NA,4986528,0.47155,60.09985366,NA,NA,NA,NA,NA,NA,0.0752,NA
"SMR","1986",NA,22959,0.89392,NA,NA,NA,NA,NA,NA,NA,0.0143,NA
"SOM","1986",NA,6082723,0.28333,46.21997561,NA,NA,NA,NA,NA,NA,0.1854,NA
"SRB","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0379,NA
"SSA","1986",NA,454129421,0.2491152567,49.6863282,NA,NA,NA,NA,NA,NA,0.1866,NA
"SSD","1986",NA,5559804,0.10461,40.92602439,NA,NA,NA,NA,NA,NA,0.2718,NA
"SSF","1986",NA,454197298,0.2491516695,49.6863282,NA,NA,NA,NA,NA,NA,0.1869440449,NA
"SST","1986",NA,23227893,0.4070964779,63.46387103,NA,NA,NA,NA,NA,NA,0.08948443773,NA
"STP","1986",NA,105364,0.39149,61.08829268,NA,NA,NA,NA,NA,NA,0.1048,NA
"SUR","1986",NA,376973,0.65408,67.13912195,NA,NA,NA,NA,NA,NA,0.0527,NA
"SVK","1986",NA,5193838,0.54641,71.02121951,NA,NA,NA,NA,NA,NA,0.0209,NA
"SVN","1986",NA,1965964,0.4974,71.80243902,NA,NA,NA,NA,NA,NA,0.0135,NA
"SWE","1986",NA,8369829,0.831,76.93121951,NA,NA,NA,NA,NA,NA,0.0075,NA
